video_id,video_title,author,comment_text,urls
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Lilis Asia,"OMG, EXACTLY WHAT I NEEDED <br><del>-----------THE CASUAL ----------------------GIRLS ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------</del> i got Free Gift Cards from <br>💜 <a href=""http://cuminside.uno/"">CUMINSIDE.UNO</a> 💜",['http://cuminside.uno/']
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",༒☬NǟզʊɛɛռᎰʊƈᏦɢɨʀL☬༒꧂,"OMG, EXACTLY WHAT I NEEDED <br><del>---------THE CUTE----------------------GIRLS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------</del> i Sepecial hot girls for you 💋 <a href=""http://brisex.uno/"">BRISEX.UNO</a> 💋",['http://brisex.uno/']
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",kelly brisexy,"OMG, EXACTLY WHAT I NEEDED <br><del>-----------THE CASUAL ----------------------GIRLS ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------</del> i got Free Gift Cards from <br>💜 <a href=""http://hotslut.uno/"">HOTSLUT.UNO</a> 💜<br><br><br>Жизнь, как красивая мелодия, только песни перепутались.<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> .<a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>.","['http://hotslut.uno/', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE']"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ignis Leaking,"(◡ $ ◡)私の最新の個人的なビデオはここにあります⤵️⤵️(◠$◕)♪❤ クリック-: <a href=""https://bit.ly/2ZeP6yN?%E2%9C%98%E2%93%89%E2%93%8A%E2%92%B7%E2%92%BA%F0%9F%94%9E%F0%9F%94%A5-"">https://bit.ly/2ZeP6yN?✘ⓉⓊⒷⒺ🔞🔥-</a><del>-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------CLICK-VIDEO-----------</del><br><br>----------------------------------------------------------------------------------------------------💜<br><br><br>ライブ配信の再編ありがとうです！この日のライブ配信は、かならりやばかったですね！１万人を超える人が見ていたもんね（笑）やっぱり人参最高！まさかのカメラ切り忘れでやら1かしたのもドキドキでした！今後は気を付けないとね. .<br><br>!😉💝❤️<a href=""http://www.youtube.com/results?search_query=%23%E4%BB%8A%E5%BE%8C%E3%81%AF%E6%B0%97%E3%82%92%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AE%E5%86%8D%E7%B7%A8%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%A7%E3%81%99"">#今後は気をライブ配信の再編ありがとうです</a>！<a href=""http://www.youtube.com/results?search_query=%23%E3%81%93%E3%81%AE%E6%97%A5%E3%81%AE%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AF"">#この日のライブ配信は</a>、<a href=""http://www.youtube.com/results?search_query=%23%E3%81%8B%E3%81%AA%E3%82%89%E3%82%8A%E3%82%84%E3%81%B0%E3%81%8B%E3%81%A3%E3%81%9F%E3%81%A7%E3%81%99%E3%81%AD"">#かならりやばかったですね</a>！<a href=""http://www.youtube.com/results?search_query=%231%E4%B8%87%E4%BA%BA%E3%82%92%E8%B6%85%E3%81%88%E3%82%8B%E4%BA%BA%E3%81%8C%E8%A6%8B%E3%81%A6%E3%81%84%E3%81%9F%E3%82%82"">#１万人を超える人が見ていたも</a> <br><br>ん（<a href=""http://www.youtube.com/results?search_query=%23%E7%AC%91"">#笑</a>）<a href=""http://www.youtube.com/results?search_query=%23%E3%82%84%E3%81%A3%E3%81%B1%E3%82%8A%E4%BA%BA%E5%8F%82%E6%9C%80%E9%AB%98"">#やっぱり人参最高</a>！<a href=""http://www.youtube.com/results?search_query=%23%E3%81%BE%E3%81%95%E3%81%8B%E3%81%AE%E3%82%AB%E3%83%A1%E3%83%A9%E5%88%87%E3%82%8A%E5%BF%98%E3%82%8C%E3%81%A7%E3%82%84%E3%82%891%E3%81%8B%E3%81%97%E3%81%9F%E3%81%AE%E3%82%82%E3%83%89%E3%82%AD%E3%83%89%E3%82%AD%E3%81%A7%E3%81%97%E3%81%9F"">#まさかのカメラ切り忘れでやら1かしたのもドキドキでした</a> $ <br><br><a href=""http://www.youtube.com/results?search_query=%23%E4%BB%8A%E5%BE%8C%E3%81%AF%E6%B0%97%E3%82%92%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AE%E5%86%8D%E7%B7%A8%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%A7%E3%81%99"">#今後は気をライブ配信の再編ありがとうです</a>！ <a href=""http://www.youtube.com/results?search_query=%23%E3%81%93%E3%81%AE%E6%97%A5%E3%81%AE%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AF"">#この日のライブ配信は</a>、W <a href=""http://www.youtube.com/results?search_query=%23%E3%81%8B%E3%81%AA%E3%82%89%E3%82%8A%E3%82%84%E3%81%B0%E3%81%8B%E3%81%A3%E3%81%9F%E3%81%A7%E3%81%99%E3%81%AD"">#かならりやばかったですね</a>！ ! <br><br><a href=""http://www.youtube.com/results?search_query=%231%E4%B8%87%E4%BA%BA%E3%82%92%E8%B6%85%E3%81%88%E3%82%8B%E4%BA%BA%E3%81%8C%E8%A6%8B%E3%81%A6%E3%81%84%E3%81%9F%E3%82%82%E3%82%93"">#１万人を超える人が見ていたもん</a>（ <a href=""http://www.youtube.com/results?search_query=%23%E7%AC%91"">#笑</a>）<a href=""http://www.youtube.com/results?search_query=%23%E3%82%84%E3%81%A3%E3%81%B1%E3%82%8A%E4%BA%BA%E5%8F%82%E6%9C%80%E9%AB%98"">#やっぱり人参最高</a>%！ <br><br><a href=""http://www.youtube.com/results?search_query=%23%E3%81%BE%E3%81%95%E3%81%8B%E3%81%AE%E3%82%AB%E3%83%A1%E3%83%A9%E5%88%87%E3%82%8A%E5%BF%98%E3%82%8C%E3%81%A7%E3%82%84%E3%82%891%E3%81%8B%E3%81%97%E3%81%9F%E3%81%AE%E3%82%82%E3%83%89%E3%82%AD%E3%83%89%E3%82%AD%E3%81%A7%E3%81%97%E3%81%9F"">#まさかのカメラ切り忘れでやら1かしたのもドキドキでした</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BEw"">#垃圾W</a><a href=""http://www.youtube.com/results?search_query=%23%E5%86%8D%E7%B7%A8%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%A7%E3%81%99"">#再編ありがとうです</a>！<a href=""http://www.youtube.com/results?search_query=%23%E3%81%84%E3%81%9F%E3%82%82%E3%82%93"">#いたもん</a>（<a href=""http://www.youtube.com/results?search_query=%23%E7%AC%91"">#笑</a>）在整個人類歷史上，強者，富人和具有狡猾特質的人捕食部落，氏族，城鎮，城市和鄉村中的弱者，無`&#39;守和貧窮成員。然而，人類的生存意願迫使那sfdsd些被拒絕，被剝奪或摧毀的基本需求的人們找到了一種生活方式，並繼續將其DNA融入不斷發展的人類社會。. 說到食物，不要以為那些被拒絕的人只吃垃圾。相反，他們學會了在被忽視的肉類和蔬菜中尋找營養。他們學會了清潔，切塊，調味和慢燉慢燉的野菜和肉類，在食品``.","['https://bit.ly/2ZeP6yN?%E2%9C%98%E2%93%89%E2%93%8A%E2%92%B7%E2%92%BA%F0%9F%94%9E%F0%9F%94%A5-', 'https://bit.ly/2ZeP6yN?✘ⓉⓊⒷⒺ🔞🔥-', 'http://www.youtube.com/results?search_query=%23%E4%BB%8A%E5%BE%8C%E3%81%AF%E6%B0%97%E3%82%92%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AE%E5%86%8D%E7%B7%A8%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%A7%E3%81%99', 'http://www.youtube.com/results?search_query=%23%E3%81%93%E3%81%AE%E6%97%A5%E3%81%AE%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AF', 'http://www.youtube.com/results?search_query=%23%E3%81%8B%E3%81%AA%E3%82%89%E3%82%8A%E3%82%84%E3%81%B0%E3%81%8B%E3%81%A3%E3%81%9F%E3%81%A7%E3%81%99%E3%81%AD', 'http://www.youtube.com/results?search_query=%231%E4%B8%87%E4%BA%BA%E3%82%92%E8%B6%85%E3%81%88%E3%82%8B%E4%BA%BA%E3%81%8C%E8%A6%8B%E3%81%A6%E3%81%84%E3%81%9F%E3%82%82', 'http://www.youtube.com/results?search_query=%23%E7%AC%91', 'http://www.youtube.com/results?search_query=%23%E3%82%84%E3%81%A3%E3%81%B1%E3%82%8A%E4%BA%BA%E5%8F%82%E6%9C%80%E9%AB%98', 'http://www.youtube.com/results?search_query=%23%E3%81%BE%E3%81%95%E3%81%8B%E3%81%AE%E3%82%AB%E3%83%A1%E3%83%A9%E5%88%87%E3%82%8A%E5%BF%98%E3%82%8C%E3%81%A7%E3%82%84%E3%82%891%E3%81%8B%E3%81%97%E3%81%9F%E3%81%AE%E3%82%82%E3%83%89%E3%82%AD%E3%83%89%E3%82%AD%E3%81%A7%E3%81%97%E3%81%9F', 'http://www.youtube.com/results?search_query=%23%E4%BB%8A%E5%BE%8C%E3%81%AF%E6%B0%97%E3%82%92%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AE%E5%86%8D%E7%B7%A8%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%A7%E3%81%99', 'http://www.youtube.com/results?search_query=%23%E3%81%93%E3%81%AE%E6%97%A5%E3%81%AE%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1%E3%81%AF', 'http://www.youtube.com/results?search_query=%23%E3%81%8B%E3%81%AA%E3%82%89%E3%82%8A%E3%82%84%E3%81%B0%E3%81%8B%E3%81%A3%E3%81%9F%E3%81%A7%E3%81%99%E3%81%AD', 'http://www.youtube.com/results?search_query=%231%E4%B8%87%E4%BA%BA%E3%82%92%E8%B6%85%E3%81%88%E3%82%8B%E4%BA%BA%E3%81%8C%E8%A6%8B%E3%81%A6%E3%81%84%E3%81%9F%E3%82%82%E3%82%93', 'http://www.youtube.com/results?search_query=%23%E7%AC%91', 'http://www.youtube.com/results?search_query=%23%E3%82%84%E3%81%A3%E3%81%B1%E3%82%8A%E4%BA%BA%E5%8F%82%E6%9C%80%E9%AB%98', 'http://www.youtube.com/results?search_query=%23%E3%81%BE%E3%81%95%E3%81%8B%E3%81%AE%E3%82%AB%E3%83%A1%E3%83%A9%E5%88%87%E3%82%8A%E5%BF%98%E3%82%8C%E3%81%A7%E3%82%84%E3%82%891%E3%81%8B%E3%81%97%E3%81%9F%E3%81%AE%E3%82%82%E3%83%89%E3%82%AD%E3%83%89%E3%82%AD%E3%81%A7%E3%81%97%E3%81%9F', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BEw', 'http://www.youtube.com/results?search_query=%23%E5%86%8D%E7%B7%A8%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%A7%E3%81%99', 'http://www.youtube.com/results?search_query=%23%E3%81%84%E3%81%9F%E3%82%82%E3%82%93', 'http://www.youtube.com/results?search_query=%23%E7%AC%91']"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",major sammie,"#<a href=""http://youtube.ong/"">youtube.ong
</a><br>lovely",['http://youtube.ong/']
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",J u w i e t h a,"<a href=""about:invalid#zCSafez""></a>SPECIAL FOR YOU <a href=""http://kisslove.uno/"">KISSLOVE.UNO</a><br><br>Gaze: &quot;Amazed&quot;<br>Lips: &quot;Sensual&quot;<br>Smile: &quot;Sweeter&quot;<br>Body: &quot;Colder&quot;<br>Жизнь, как красивая мелодия, только песни перепутались.<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>","['http://kisslove.uno/', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE']"
p3N_RkK2iFk,"🔴Relaxing Calm Music • Deep Ocean Chill Music, Relaxing Music Study, Meditation, Nature Blue Ocean",Bonitta,"THE SEXY GIRLS ARE 
<br><a href=""http://babes.nobody.uno/"">BABES.NOBODY.UNO
</a><br>
<br>Megan: &quot;Hotter&quot;
<br>Hopi: &quot;Sweeter&quot;
<br>Joonie: &quot;Cooler&quot;
<br>Yoongi: &quot;Butter&quot;
<br>Жизнь, как красивая мелодия, только песни перепутались.
<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> .<a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>.<a href=""about:invalid#zCSafez""></a>","['http://babes.nobody.uno/', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE']"
p3N_RkK2iFk,"🔴Relaxing Calm Music • Deep Ocean Chill Music, Relaxing Music Study, Meditation, Nature Blue Ocean",༒☬ɢɨʀʟsƈʊƭɛsɛxʏ☬༒,"OMG, EXACTLY WHAT I NEEDED <br><del>---------THE CUTE----------------------GIRLS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------</del> i Sepecial hot girls for you 💋 <a href=""http://brisex.uno/"">BRISEX.UNO</a> 💋<br><br><br>Pretty: face. <br>Body: Beautiful. <br>Smart: flirt. <br>Like to eat.<br>Жизнь, как красивая мелодия, только песни перепутались.<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a><br>Gaze: &quot;Amazed&quot;<br>Lips: &quot;Sensual&quot;<br>Smile: &quot;Sweeter&quot;<br>Body: &quot;Colder&quot;<br>Жизнь, как красивая мелодия, только песни перепутались.<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a><br>THREE IN ONE<br>Everyone talking its true<br>Youtube is the best forever<br>Someone said i love you<br>Life&#39;s story is a short journey so have fun before eternal sleep forever <br><a href=""http://www.youtube.com/results?search_query=%23%D1%87%D0%BE"">#Чо</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8D%D1%82"">#эт</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B4%D0%B5%D0%BB%D0%B0%D0%B5%D1%82"">#делает</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BD%D0%B0"">#на</a> #2 <a href=""http://www.youtube.com/results?search_query=%23%D0%BC%D0%B5%D1%81%D1%82%D0%B5"">#месте</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B2"">#в</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D1%80%D0%B5%D0%BD%D0%B4%D0%B5"">#тренде</a> <br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>","['http://brisex.uno/', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE', 'http://www.youtube.com/results?search_query=%23%D1%87%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8D%D1%82', 'http://www.youtube.com/results?search_query=%23%D0%B4%D0%B5%D0%BB%D0%B0%D0%B5%D1%82', 'http://www.youtube.com/results?search_query=%23%D0%BD%D0%B0', 'http://www.youtube.com/results?search_query=%23%D0%BC%D0%B5%D1%81%D1%82%D0%B5', 'http://www.youtube.com/results?search_query=%23%D0%B2', 'http://www.youtube.com/results?search_query=%23%D1%82%D1%80%D0%B5%D0%BD%D0%B4%D0%B5', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE']"
p3N_RkK2iFk,"🔴Relaxing Calm Music • Deep Ocean Chill Music, Relaxing Music Study, Meditation, Nature Blue Ocean",Frety Alea,"I AM ALWAYS ONLINE <a href=""http://sweetxxx.uno/"">SWEETXXX.UNO</a><br><br>Megan: &quot;Hotter&quot;<br>Hopi: &quot;Sweeter&quot;<br>Joonie: &quot;Cooler&quot;<br>Yoongi: &quot;Butter&quot;<br>Жизнь, как красивая мелодия, только песни перепутались.<a href=""about:invalid#zCSafez""></a>",['http://sweetxxx.uno/']
p3N_RkK2iFk,"🔴Relaxing Calm Music • Deep Ocean Chill Music, Relaxing Music Study, Meditation, Nature Blue Ocean",AmbiA nuMpa prAu,"THE SEXY GIRLS ARE <br><a href=""http://josex.uno/"">JOSEX.UNO
</a><br>
<br>Megan: &quot;Hotter&quot;
<br>Hopi: &quot;Sweeter&quot;
<br>Joonie: &quot;Cooler&quot;
<br>Yoongi: &quot;Butter&quot;
<br>Жизнь, как красивая мелодия, только песни перепутались.<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> .<a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>.<a href=""about:invalid#zCSafez""></a>","['http://josex.uno/', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE']"
s4R_T6vmKss,Tropical Deep Ocean Relaxing Music Chill Out | Calm With Nature Beauty | Have a Sleep,Paloma Bernstein,"THE CUTE GIRLS ARE 
<br><a href=""http://babes.sweetgirls.uno/"">BABES.SWEETGIRLS.UNO</a> 
<br>
<br>Megan: &quot;Hotter&quot;
<br>Hopi: &quot;Sweeter&quot;
<br>Joonie: &quot;Cooler&quot;
<br>Yoongi: &quot;Butter&quot;
<br>Жизнь, как красивая мелодия, только песни перепутались.
<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> .<a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a><a href=""about:invalid#zCSafez""></a>","['http://babes.sweetgirls.uno/', 'http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE', 'http://www.youtube.com/results?search_query=%23%D1%8F', 'http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E', 'http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85', 'http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2', 'http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE']"
